source_number,destination_number,timestamp,duration,cell_tower_id,call_type,call_status,Phone Number,Error,Country,Carrier,Line Type,Anomaly
91576792380,91160394347,2025-02-10 14:41:01,51,TOWER-9804,inbound,missed,91576792380,Invalid number,,,,True
91845820336,91911794680,2025-02-20 22:45:02,1180,TOWER-4475,inbound,busy,91845820336,Invalid number,,,,True
91163187366,91323059333,2025-01-30 04:53:41,1633,TOWER-2447,inbound,busy,91163187366,,India (Republic of),,special_services,True
91948226685,91551570251,2025-02-24 15:19:38,153,TOWER-9804,outbound,missed,91948226685,Invalid number,,,,True
91118265307,91474062984,2025-02-13 22:11:31,1277,TOWER-8680,inbound,missed,91118265307,,India (Republic of),,special_services,True
91874870631,91685618913,2025-02-04 23:10:59,310,TOWER-8962,outbound,busy,91874870631,Invalid number,,,,True
91152956886,91910369500,2025-02-08 17:29:35,1669,TOWER-3368,outbound,busy,91152956886,,India (Republic of),,special_services,True
91734094973,91912268086,2025-02-04 06:52:23,1068,TOWER-0343,inbound,missed,91734094973,Invalid number,,,,True
91706093439,91950534019,2025-02-22 11:07:45,96,TOWER-0709,outbound,failed,91706093439,Invalid number,,,,True
91768278949,91471602512,2025-02-27 17:46:33,777,TOWER-9804,inbound,failed,91768278949,Invalid number,,,,True
91163187366,91887649006,2025-01-29 16:31:14,1406,TOWER-7836,inbound,missed,91163187366,,India (Republic of),,special_services,True
91944766690,91603411815,2025-02-26 08:38:33,1290,TOWER-8745,inbound,missed,91944766690,Invalid number,,,,True
91979454762,91843877383,2025-02-25 10:32:13,1330,TOWER-7836,outbound,failed,91979454762,Invalid number,,,,True
91285560473,91471602512,2025-02-16 17:22:32,519,TOWER-8680,inbound,missed,91285560473,Invalid number,,,,True
91676478817,91408768087,2025-02-26 12:08:35,871,TOWER-6743,inbound,failed,91676478817,Invalid number,,,,True
91016664108,91408768087,2025-02-07 17:52:42,1236,TOWER-8745,inbound,failed,91016664108,Invalid number,,,,True
91050290071,91869192714,2025-02-26 00:24:32,635,TOWER-9804,outbound,failed,91050290071,Invalid number,,,,True
91382987465,91182176017,2025-02-12 16:43:52,596,TOWER-8962,outbound,completed,91382987465,Invalid number,,,,True
91955764011,91506139251,2025-02-05 03:49:31,933,TOWER-7836,outbound,busy,91955764011,Invalid number,,,,True
91576792380,91324401966,2025-02-08 14:02:21,513,TOWER-3368,inbound,busy,91576792380,Invalid number,,,,True
91948226685,91109818804,2025-02-14 05:42:22,1014,TOWER-4475,outbound,completed,91948226685,Invalid number,,,,True
91957135257,91471602512,2025-02-21 09:57:10,718,TOWER-0709,outbound,completed,91957135257,Invalid number,,,,True
91866579349,91964479475,2025-02-05 22:25:36,1236,TOWER-0416,inbound,completed,91866579349,Invalid number,,,,True
91331845717,91162676380,2025-01-31 00:36:58,552,TOWER-2878,inbound,busy,91331845717,Invalid number,,,,True
91285560473,91551570251,2025-02-09 18:32:11,95,TOWER-2878,outbound,completed,91285560473,Invalid number,,,,True
91948226685,91311282257,2025-02-04 06:27:02,50,TOWER-6743,outbound,failed,91948226685,Invalid number,,,,True
91528247840,91443615369,2025-02-20 08:53:16,954,TOWER-9799,inbound,completed,91528247840,Invalid number,,,,True
91074779691,91164399435,2025-02-06 00:17:15,1019,TOWER-4475,inbound,busy,91074779691,Invalid number,,,,True
91451563883,91093354349,2025-02-08 06:12:10,477,TOWER-7252,outbound,completed,91451563883,Invalid number,,,,True
91874870631,91888047832,2025-02-20 05:13:36,916,TOWER-2878,inbound,completed,91874870631,Invalid number,,,,True
91702398682,91889836493,2025-02-01 23:19:18,807,TOWER-2447,outbound,completed,91702398682,Invalid number,,,,True
91845820336,91950534019,2025-02-14 09:16:56,770,TOWER-2878,inbound,missed,91845820336,Invalid number,,,,True
91979454762,91093354349,2025-01-30 19:52:26,1327,TOWER-8745,inbound,completed,91979454762,Invalid number,,,,True
91944766690,91685618913,2025-01-31 15:26:07,1780,TOWER-8745,inbound,missed,91944766690,Invalid number,,,,True
91078503364,91274583333,2025-02-12 23:13:14,860,TOWER-0416,outbound,busy,91078503364,Invalid number,,,,True
91382987465,91002023437,2025-02-25 07:01:48,820,TOWER-4475,inbound,busy,91382987465,Invalid number,,,,True
91485229393,91977781126,2025-02-12 20:49:35,323,TOWER-0709,inbound,failed,91485229393,Invalid number,,,,True
91676478817,91950534019,2025-02-23 16:40:07,1711,TOWER-3368,inbound,completed,91676478817,Invalid number,,,,True
91242410971,91274583333,2025-02-23 01:10:21,287,TOWER-8680,inbound,busy,91242410971,Invalid number,,,,True
91118265307,91499685553,2025-02-08 05:08:17,1051,TOWER-8745,outbound,missed,91118265307,,India (Republic of),,special_services,True
91074779691,91770840544,2025-02-03 10:08:58,346,TOWER-6743,outbound,failed,91074779691,Invalid number,,,,True
91010423766,91166448397,2025-02-25 15:51:44,280,TOWER-6743,inbound,missed,91010423766,Invalid number,,,,True
91979454762,91486069790,2025-02-10 01:38:13,1314,TOWER-4475,outbound,completed,91979454762,Invalid number,,,,True
91944766690,91424031237,2025-02-14 02:52:42,1105,TOWER-2447,outbound,failed,91944766690,Invalid number,,,,True
91180537454,91388880979,2025-02-05 12:50:29,493,TOWER-8745,outbound,completed,91180537454,Invalid number,,,,True
91864467366,91107373761,2025-02-21 21:05:25,995,TOWER-2646,inbound,missed,91864467366,Invalid number,,,,True
91527891532,91162676380,2025-02-19 11:43:46,1488,TOWER-0343,outbound,completed,91527891532,Invalid number,,,,True
91691578554,91499685553,2025-02-09 15:38:05,1156,TOWER-0343,outbound,failed,91691578554,Invalid number,,,,True
91016664108,91107373761,2025-02-12 04:39:34,340,TOWER-8436,inbound,missed,91016664108,Invalid number,,,,True
91446159772,91774310980,2025-02-22 07:40:20,1483,TOWER-4475,inbound,busy,91446159772,Invalid number,,,,True
91382987465,91258299691,2025-02-17 04:51:13,388,TOWER-4475,outbound,failed,91382987465,Invalid number,,,,True
91285560473,91964479475,2025-02-01 17:34:05,1609,TOWER-9804,outbound,missed,91285560473,Invalid number,,,,True
91152956886,91770840544,2025-02-22 17:11:06,1177,TOWER-7836,outbound,completed,91152956886,,India (Republic of),,special_services,True
91948226685,91088262760,2025-02-12 07:06:39,1327,TOWER-6743,inbound,missed,91948226685,Invalid number,,,,True
91674140661,91551570251,2025-02-16 19:26:52,142,TOWER-8962,outbound,failed,91674140661,Invalid number,,,,True
91446159772,91940585790,2025-02-21 05:42:29,1104,TOWER-0416,outbound,completed,91446159772,Invalid number,,,,True
91706093439,91964479475,2025-02-16 01:14:05,1322,TOWER-9799,outbound,completed,91706093439,Invalid number,,,,True
91527891532,91889836493,2025-02-03 20:26:50,1174,TOWER-8436,outbound,busy,91527891532,Invalid number,,,,True
91676879970,91008493749,2025-02-09 19:03:02,232,TOWER-6743,outbound,busy,91676879970,Invalid number,,,,True
91948226685,91938739661,2025-02-18 09:37:12,1288,TOWER-4475,outbound,failed,91948226685,Invalid number,,,,True
91163187366,91875297870,2025-02-11 01:25:46,1034,TOWER-0343,inbound,completed,91163187366,,India (Republic of),,special_services,True
91078503364,91618066388,2025-02-26 22:20:27,551,TOWER-2664,inbound,completed,91078503364,Invalid number,,,,True
91706093439,91093354349,2025-02-11 07:35:29,1640,TOWER-9799,outbound,failed,91706093439,Invalid number,,,,True
91798315670,91182176017,2025-02-04 00:37:11,189,TOWER-8962,inbound,completed,91798315670,Invalid number,,,,True
91485229393,91354102572,2025-02-24 21:18:33,594,TOWER-8680,outbound,failed,91485229393,Invalid number,,,,True
91472692306,91774310980,2025-01-30 14:51:02,1423,TOWER-2558,inbound,completed,91472692306,Invalid number,,,,True
91527891532,91770840544,2025-01-28 22:53:34,1641,TOWER-0416,inbound,missed,91527891532,Invalid number,,,,True
91691578554,91082297503,2025-02-16 05:28:43,558,TOWER-9804,outbound,failed,91691578554,Invalid number,,,,True
91823971039,91258299691,2025-02-18 07:04:58,343,TOWER-7250,inbound,missed,91823971039,Invalid number,,,,True
91527891532,91499685553,2025-01-29 16:17:24,453,TOWER-8745,inbound,completed,91527891532,Invalid number,,,,True
91010423766,91938762311,2025-02-17 07:57:08,314,TOWER-3368,inbound,completed,91010423766,Invalid number,,,,True
91485229393,91700660589,2025-02-09 14:39:27,1596,TOWER-8436,inbound,busy,91485229393,Invalid number,,,,True
91431650287,91388880979,2025-02-09 04:27:01,608,TOWER-3368,outbound,completed,91431650287,Invalid number,,,,True
91242410971,91151262274,2025-02-07 01:03:35,409,TOWER-0416,inbound,busy,91242410971,Invalid number,,,,True
91163187366,91324401966,2025-01-31 10:38:43,759,TOWER-0416,inbound,completed,91163187366,,India (Republic of),,special_services,True
91485229393,91164399435,2025-02-18 04:30:32,176,TOWER-0416,outbound,busy,91485229393,Invalid number,,,,True
91676478817,91889836493,2025-02-18 14:58:40,1428,TOWER-2447,inbound,failed,91676478817,Invalid number,,,,True
91528247840,91992982642,2025-02-13 21:28:23,1675,TOWER-9799,inbound,completed,91528247840,Invalid number,,,,True
91016664108,91151262274,2025-02-23 22:38:58,206,TOWER-9804,inbound,failed,91016664108,Invalid number,,,,True
91451563883,91278174520,2025-02-15 04:20:22,1703,TOWER-0709,inbound,missed,91451563883,Invalid number,,,,True
91768278949,91700660589,2025-02-07 08:20:41,416,TOWER-8436,outbound,failed,91768278949,Invalid number,,,,True
91823971039,91643206484,2025-02-15 00:01:50,254,TOWER-4475,outbound,missed,91823971039,Invalid number,,,,True
91163187366,91711691478,2025-02-27 16:41:12,549,TOWER-8680,outbound,completed,91163187366,,India (Republic of),,special_services,True
91955764011,91977781126,2025-02-02 20:43:28,1441,TOWER-4475,inbound,missed,91955764011,Invalid number,,,,True
91944766690,91182176017,2025-02-27 17:39:15,128,TOWER-2878,outbound,failed,91944766690,Invalid number,,,,True
91367415202,91151262274,2025-02-12 00:47:56,687,TOWER-2878,outbound,missed,91367415202,Invalid number,,,,True
91912359223,91274583333,2025-02-07 11:45:02,1122,TOWER-8962,inbound,missed,91912359223,Invalid number,,,,True
91528247840,91813786686,2025-02-01 11:41:57,648,TOWER-2558,inbound,failed,91528247840,Invalid number,,,,True
91050290071,91571943445,2025-02-18 13:02:33,339,TOWER-0343,inbound,failed,91050290071,Invalid number,,,,True
91674140661,91188956017,2025-02-18 05:34:23,716,TOWER-7250,outbound,busy,91674140661,Invalid number,,,,True
91118265307,91160394347,2025-02-14 08:44:07,735,TOWER-8745,inbound,completed,91118265307,,India (Republic of),,special_services,True
91798315670,91968002102,2025-02-05 10:45:29,255,TOWER-7252,inbound,missed,91798315670,Invalid number,,,,True
91549474292,91922352744,2025-02-21 11:07:38,147,TOWER-8745,outbound,busy,91549474292,Invalid number,,,,True
91180537454,91258299691,2025-02-24 07:30:50,1605,TOWER-8745,outbound,failed,91180537454,Invalid number,,,,True
91180537454,91551570251,2025-02-02 18:20:32,505,TOWER-3368,outbound,completed,91180537454,Invalid number,,,,True
91955764011,91551570251,2025-02-26 06:46:12,733,TOWER-7252,outbound,completed,91955764011,Invalid number,,,,True
91485229393,91151262274,2025-02-14 10:06:29,166,TOWER-2447,outbound,failed,91485229393,Invalid number,,,,True
91325719509,91030893175,2025-02-07 05:38:26,446,TOWER-9799,inbound,missed,91325719509,Invalid number,,,,True
91691578554,91057249236,2025-02-01 01:30:21,1358,TOWER-2558,outbound,missed,91691578554,Invalid number,,,,True
91944766690,91354102572,2025-01-31 07:56:31,1280,TOWER-8745,outbound,missed,91944766690,Invalid number,,,,True
91010423766,91729711560,2025-02-05 04:39:36,1061,TOWER-2646,inbound,failed,91010423766,Invalid number,,,,True
91702398682,91755286330,2025-01-29 04:41:11,1399,TOWER-7836,inbound,completed,91702398682,Invalid number,,,,True
91866579349,91060061130,2025-02-20 08:13:35,1087,TOWER-8436,outbound,failed,91866579349,Invalid number,,,,True
91016664108,91697647917,2025-02-10 22:36:57,754,TOWER-7252,outbound,busy,91016664108,Invalid number,,,,True
91576792380,91107373761,2025-02-13 12:11:57,274,TOWER-0343,inbound,failed,91576792380,Invalid number,,,,True
91863592639,91354102572,2025-02-10 15:51:50,934,TOWER-8680,outbound,busy,91863592639,Invalid number,,,,True
91845820336,91182176017,2025-02-19 04:38:08,780,TOWER-4475,inbound,missed,91845820336,Invalid number,,,,True
91845820336,91323059333,2025-02-04 10:47:54,767,TOWER-0416,outbound,missed,91845820336,Invalid number,,,,True
91325719509,91888047832,2025-02-26 13:23:13,1349,TOWER-6743,outbound,failed,91325719509,Invalid number,,,,True
91874870631,91261767154,2025-02-04 23:27:08,180,TOWER-7252,outbound,completed,91874870631,Invalid number,,,,True
91576792380,91618066388,2025-02-11 13:10:41,151,TOWER-4475,outbound,completed,91576792380,Invalid number,,,,True
91768278949,91258299691,2025-02-18 15:59:17,651,TOWER-2664,outbound,completed,91768278949,Invalid number,,,,True
91845820336,91977781126,2025-01-29 10:49:51,87,TOWER-9804,outbound,failed,91845820336,Invalid number,,,,True
91118265307,91134114040,2025-02-23 02:15:50,1099,TOWER-9804,outbound,missed,91118265307,,India (Republic of),,special_services,True
91152956886,91938762311,2025-02-01 08:27:34,1100,TOWER-9804,inbound,missed,91152956886,,India (Republic of),,special_services,True
91979454762,91155950828,2025-02-25 19:02:15,804,TOWER-0343,outbound,missed,91979454762,Invalid number,,,,True
91367415202,91088262760,2025-02-11 09:10:47,1363,TOWER-7836,inbound,failed,91367415202,Invalid number,,,,True
91869768137,91869192714,2025-02-06 08:13:26,82,TOWER-7252,inbound,busy,91869768137,Invalid number,,,,True
91527891532,91323059333,2025-02-18 20:55:12,419,TOWER-0709,outbound,busy,91527891532,Invalid number,,,,True
91948226685,91499685553,2025-01-31 19:33:16,161,TOWER-2646,outbound,failed,91948226685,Invalid number,,,,True
91242410971,91038762030,2025-02-18 23:29:36,72,TOWER-2447,outbound,missed,91242410971,Invalid number,,,,True
91528247840,91938762311,2025-02-07 23:34:22,1526,TOWER-8962,inbound,missed,91528247840,Invalid number,,,,True
91451563883,91922352744,2025-02-10 22:48:37,333,TOWER-2646,inbound,missed,91451563883,Invalid number,,,,True
91691578554,91162676380,2025-02-04 22:18:32,1013,TOWER-7250,inbound,busy,91691578554,Invalid number,,,,True
91706093439,91353551452,2025-01-31 03:23:58,1160,TOWER-0709,inbound,failed,91706093439,Invalid number,,,,True
91845820336,91182176017,2025-02-20 21:39:18,795,TOWER-8962,outbound,busy,91845820336,Invalid number,,,,True
91078503364,91180620389,2025-01-31 14:37:41,101,TOWER-7836,inbound,failed,91078503364,Invalid number,,,,True
91944766690,91443615369,2025-01-29 13:18:02,227,TOWER-9799,outbound,missed,91944766690,Invalid number,,,,True
91576792380,91618066388,2025-01-29 05:50:39,721,TOWER-2878,outbound,completed,91576792380,Invalid number,,,,True
91864467366,91911794680,2025-02-19 01:23:34,1703,TOWER-6743,outbound,failed,91864467366,Invalid number,,,,True
91676879970,91356901943,2025-02-22 21:54:00,1015,TOWER-4475,inbound,failed,91676879970,Invalid number,,,,True
91078503364,91100852361,2025-02-03 04:57:05,667,TOWER-8962,inbound,missed,91078503364,Invalid number,,,,True
91866579349,91260979439,2025-02-13 21:05:42,604,TOWER-8745,outbound,failed,91866579349,Invalid number,,,,True
91485229393,91134114040,2025-02-03 08:53:00,1081,TOWER-2664,inbound,busy,91485229393,Invalid number,,,,True
91232251077,91486069790,2025-02-18 11:53:46,675,TOWER-8962,inbound,failed,91232251077,Invalid number,,,,True
91325719509,91950534019,2025-02-10 05:30:21,457,TOWER-0343,inbound,busy,91325719509,Invalid number,,,,True
91866579349,91151262274,2025-01-30 05:17:39,1545,TOWER-4475,inbound,busy,91866579349,Invalid number,,,,True
91431650287,91188956017,2025-02-14 07:28:17,1571,TOWER-2646,inbound,failed,91431650287,Invalid number,,,,True
91232251077,91324401966,2025-02-27 17:08:33,17,TOWER-2646,inbound,failed,91232251077,Invalid number,,,,True
91674140661,91232045117,2025-02-13 12:28:47,1459,TOWER-0416,inbound,completed,91674140661,Invalid number,,,,True
91823971039,91134114040,2025-02-11 21:41:59,1768,TOWER-8436,inbound,completed,91823971039,Invalid number,,,,True
91367415202,91968002102,2025-01-28 21:41:22,1373,TOWER-2646,outbound,completed,91367415202,Invalid number,,,,True
91823971039,91388880979,2025-02-01 23:17:11,1536,TOWER-9799,inbound,busy,91823971039,Invalid number,,,,True
91944766690,91261767154,2025-02-15 20:57:32,146,TOWER-2664,inbound,completed,91944766690,Invalid number,,,,True
91078503364,91755286330,2025-02-07 16:20:35,1385,TOWER-8436,outbound,failed,91078503364,Invalid number,,,,True
91734094973,91486069790,2025-02-04 12:11:32,1049,TOWER-8745,inbound,failed,91734094973,Invalid number,,,,True
91152956886,91356901943,2025-02-23 19:41:41,27,TOWER-6743,inbound,completed,91152956886,,India (Republic of),,special_services,True
91674140661,91180620389,2025-02-03 21:52:28,226,TOWER-0343,inbound,missed,91674140661,Invalid number,,,,True
91242410971,91813786686,2025-02-14 08:30:21,1593,TOWER-6743,inbound,completed,91242410971,Invalid number,,,,True
91485229393,91093354349,2025-02-19 14:24:24,828,TOWER-0709,inbound,busy,91485229393,Invalid number,,,,True
91979454762,91729711560,2025-02-15 03:57:55,1578,TOWER-8680,outbound,failed,91979454762,Invalid number,,,,True
91016664108,91232045117,2025-02-03 08:58:57,528,TOWER-8680,outbound,busy,91016664108,Invalid number,,,,True
91944766690,91155950828,2025-02-16 07:43:44,562,TOWER-4475,outbound,failed,91944766690,Invalid number,,,,True
91331845717,91002023437,2025-02-24 19:21:59,1635,TOWER-2558,outbound,completed,91331845717,Invalid number,,,,True
91325719509,91242131879,2025-01-31 01:54:48,960,TOWER-8745,outbound,completed,91325719509,Invalid number,,,,True
91706093439,91889836493,2025-02-15 14:44:36,1081,TOWER-0416,inbound,completed,91706093439,Invalid number,,,,True
91325719509,91323059333,2025-02-06 22:36:59,328,TOWER-6743,inbound,missed,91325719509,Invalid number,,,,True
91118265307,91038762030,2025-02-25 23:49:19,544,TOWER-8962,inbound,missed,91118265307,,India (Republic of),,special_services,True
91576792380,91155950828,2025-02-13 08:11:54,617,TOWER-4475,outbound,failed,91576792380,Invalid number,,,,True
91152956886,91082297503,2025-02-26 14:32:01,1327,TOWER-2878,inbound,missed,91152956886,,India (Republic of),,special_services,True
91549474292,91093354349,2025-02-10 00:48:32,1232,TOWER-8962,inbound,busy,91549474292,Invalid number,,,,True
91010423766,91428812855,2025-02-08 12:59:40,408,TOWER-8962,outbound,failed,91010423766,Invalid number,,,,True
91702398682,91912268086,2025-02-21 21:33:03,1349,TOWER-8962,outbound,failed,91702398682,Invalid number,,,,True
91367415202,91964479475,2025-02-22 19:11:30,1222,TOWER-2646,outbound,failed,91367415202,Invalid number,,,,True
91472692306,91242131879,2025-02-11 14:48:27,450,TOWER-4475,inbound,failed,91472692306,Invalid number,,,,True
91050290071,91964479475,2025-02-20 16:16:37,1707,TOWER-0343,outbound,busy,91050290071,Invalid number,,,,True
91163187366,91922352744,2025-01-30 16:17:07,1495,TOWER-7250,outbound,busy,91163187366,,India (Republic of),,special_services,True
91674140661,91232045117,2025-02-22 23:06:20,540,TOWER-8745,outbound,completed,91674140661,Invalid number,,,,True
91979454762,91697647917,2025-02-14 16:32:40,1209,TOWER-7836,inbound,missed,91979454762,Invalid number,,,,True
91485229393,91697647917,2025-02-14 13:44:24,752,TOWER-0416,inbound,busy,91485229393,Invalid number,,,,True
91869768137,91643206484,2025-02-09 18:03:02,656,TOWER-8745,outbound,busy,91869768137,Invalid number,,,,True
91674140661,91323059333,2025-02-01 04:58:06,462,TOWER-9804,outbound,completed,91674140661,Invalid number,,,,True
91016664108,91313900839,2025-02-18 04:14:24,578,TOWER-8962,outbound,missed,91016664108,Invalid number,,,,True
91118265307,91261767154,2025-02-10 02:52:06,1798,TOWER-8745,inbound,busy,91118265307,,India (Republic of),,special_services,True
91078503364,91889836493,2025-02-24 23:15:11,734,TOWER-8962,outbound,missed,91078503364,Invalid number,,,,True
91446159772,91388880979,2025-02-03 11:39:58,565,TOWER-6743,inbound,busy,91446159772,Invalid number,,,,True
91676879970,91354102572,2025-02-02 10:30:04,1539,TOWER-7836,outbound,busy,91676879970,Invalid number,,,,True
91451563883,91729711560,2025-02-18 15:20:46,405,TOWER-2558,outbound,completed,91451563883,Invalid number,,,,True
91948226685,91869192714,2025-02-19 03:20:12,699,TOWER-0709,outbound,failed,91948226685,Invalid number,,,,True
91446159772,91938739661,2025-02-06 10:02:16,584,TOWER-2447,outbound,completed,91446159772,Invalid number,,,,True
91874870631,91166448397,2025-01-28 23:00:44,1709,TOWER-2646,outbound,busy,91874870631,Invalid number,,,,True
91528247840,91278174520,2025-02-01 07:30:00,1075,TOWER-9799,outbound,missed,91528247840,Invalid number,,,,True
91163187366,91100852361,2025-02-24 15:29:55,239,TOWER-2447,outbound,failed,91163187366,,India (Republic of),,special_services,True
91706093439,91888047832,2025-02-26 02:40:12,999,TOWER-7836,outbound,busy,91706093439,Invalid number,,,,True
91549474292,91175306339,2025-02-22 01:15:39,568,TOWER-2447,inbound,failed,91549474292,Invalid number,,,,True
91472692306,91992982642,2025-02-19 10:49:50,420,TOWER-2558,inbound,failed,91472692306,Invalid number,,,,True
91734094973,91813786686,2025-02-12 19:25:06,414,TOWER-2646,outbound,failed,91734094973,Invalid number,,,,True
91050290071,91459965242,2025-02-09 23:16:21,1624,TOWER-2558,outbound,missed,91050290071,Invalid number,,,,True
91734094973,91222681581,2025-02-19 12:23:39,704,TOWER-6743,inbound,failed,91734094973,Invalid number,,,,True
91382987465,91242131879,2025-02-21 03:54:38,574,TOWER-2878,outbound,failed,91382987465,Invalid number,,,,True
91446159772,91258299691,2025-02-27 13:28:28,336,TOWER-8680,outbound,missed,91446159772,Invalid number,,,,True
91472692306,91968002102,2025-02-03 14:15:19,434,TOWER-2878,outbound,failed,91472692306,Invalid number,,,,True
91554696347,91008493749,2025-02-11 00:31:02,845,TOWER-3368,inbound,busy,91554696347,Invalid number,,,,True
91232251077,91700660589,2025-02-06 18:54:27,1547,TOWER-0416,outbound,missed,91232251077,Invalid number,,,,True
91074779691,91770840544,2025-02-16 16:51:02,1199,TOWER-8962,outbound,missed,91074779691,Invalid number,,,,True
91331845717,91175306339,2025-02-16 23:33:52,932,TOWER-8436,outbound,completed,91331845717,Invalid number,,,,True
91431650287,91916105741,2025-02-17 11:17:11,1234,TOWER-9804,outbound,failed,91431650287,Invalid number,,,,True
91746734449,91471602512,2025-02-24 23:34:56,1387,TOWER-0343,outbound,completed,91746734449,Invalid number,,,,True
91446159772,91013666000,2025-02-20 05:29:44,1512,TOWER-9804,inbound,failed,91446159772,Invalid number,,,,True
91485229393,91938762311,2025-02-12 18:29:00,146,TOWER-9804,outbound,missed,91485229393,Invalid number,,,,True
91016664108,91911794680,2025-02-05 00:37:22,420,TOWER-9799,inbound,failed,91016664108,Invalid number,,,,True
91957135257,91408768087,2025-02-26 04:40:33,364,TOWER-7252,outbound,missed,91957135257,Invalid number,,,,True
91527891532,91312630315,2025-02-14 07:51:53,1444,TOWER-6743,inbound,busy,91527891532,Invalid number,,,,True
91746734449,91134114040,2025-02-23 22:18:59,533,TOWER-8745,outbound,busy,91746734449,Invalid number,,,,True
91746734449,91506139251,2025-02-01 04:39:04,1198,TOWER-8436,inbound,completed,91746734449,Invalid number,,,,True
91528247840,91188956017,2025-02-26 09:45:29,992,TOWER-9799,inbound,failed,91528247840,Invalid number,,,,True
91979454762,91443615369,2025-02-07 18:32:33,581,TOWER-8745,inbound,busy,91979454762,Invalid number,,,,True
91912359223,91940585790,2025-02-09 20:00:44,322,TOWER-0343,inbound,completed,91912359223,Invalid number,,,,True
91746734449,91940585790,2025-02-05 23:03:05,1538,TOWER-7836,inbound,completed,91746734449,Invalid number,,,,True
91152956886,91274583333,2025-01-30 19:29:14,300,TOWER-2878,outbound,failed,91152956886,,India (Republic of),,special_services,True
91549474292,91499685553,2025-02-06 05:38:16,123,TOWER-0416,outbound,failed,91549474292,Invalid number,,,,True
91948226685,91038762030,2025-02-22 16:50:31,1031,TOWER-7836,inbound,completed,91948226685,Invalid number,,,,True
91955764011,91002023437,2025-01-30 15:21:58,199,TOWER-8680,outbound,completed,91955764011,Invalid number,,,,True
91979454762,91107373761,2025-02-05 08:32:29,209,TOWER-8436,outbound,busy,91979454762,Invalid number,,,,True
91472692306,91729711560,2025-02-19 01:07:24,352,TOWER-0343,inbound,missed,91472692306,Invalid number,,,,True
91180537454,91889836493,2025-02-05 19:57:35,1101,TOWER-7252,outbound,busy,91180537454,Invalid number,,,,True
91746734449,91637146915,2025-02-07 14:48:43,1163,TOWER-2646,outbound,missed,91746734449,Invalid number,,,,True
91010423766,91313900839,2025-02-18 16:39:50,1435,TOWER-8962,inbound,busy,91010423766,Invalid number,,,,True
91485229393,91107373761,2025-02-10 09:28:38,1555,TOWER-9804,inbound,busy,91485229393,Invalid number,,,,True
91325719509,91060061130,2025-02-21 00:13:10,38,TOWER-2878,inbound,completed,91325719509,Invalid number,,,,True
91451563883,91711691478,2025-02-01 07:11:08,1523,TOWER-2664,outbound,missed,91451563883,Invalid number,,,,True
91232251077,91312630315,2025-02-19 08:59:13,414,TOWER-2664,outbound,busy,91232251077,Invalid number,,,,True
91863592639,91356901943,2025-02-22 09:36:44,216,TOWER-8436,inbound,busy,91863592639,Invalid number,,,,True
91798315670,91670511456,2025-02-18 01:17:02,1307,TOWER-0709,inbound,failed,91798315670,Invalid number,,,,True
91948226685,91459965242,2025-02-20 11:41:46,561,TOWER-7250,inbound,missed,91948226685,Invalid number,,,,True
91527891532,91785327985,2025-02-01 02:05:13,736,TOWER-7252,outbound,missed,91527891532,Invalid number,,,,True
91331845717,91323059333,2025-02-25 02:37:41,571,TOWER-8745,outbound,missed,91331845717,Invalid number,,,,True
91163187366,91222681581,2025-02-04 19:05:55,636,TOWER-2447,inbound,completed,91163187366,,India (Republic of),,special_services,True
91955764011,91008493749,2025-02-27 04:08:53,266,TOWER-9804,inbound,failed,91955764011,Invalid number,,,,True
91232251077,91258299691,2025-02-15 20:54:55,1623,TOWER-9799,inbound,missed,91232251077,Invalid number,,,,True
91472692306,91160394347,2025-02-22 01:11:01,1123,TOWER-3368,outbound,completed,91472692306,Invalid number,,,,True
91074779691,91770840544,2025-02-08 04:11:21,714,TOWER-3368,inbound,failed,91074779691,Invalid number,,,,True
91485229393,91428812855,2025-02-08 06:50:33,1334,TOWER-6743,inbound,busy,91485229393,Invalid number,,,,True
91948226685,91151262274,2025-02-21 13:21:11,1356,TOWER-9799,outbound,busy,91948226685,Invalid number,,,,True
91702398682,91922352744,2025-02-16 13:32:44,220,TOWER-0343,outbound,failed,91702398682,Invalid number,,,,True
91768278949,91188956017,2025-02-07 06:19:06,1232,TOWER-0343,inbound,busy,91768278949,Invalid number,,,,True
91576792380,91910369500,2025-02-01 12:28:19,1053,TOWER-7836,outbound,completed,91576792380,Invalid number,,,,True
91325719509,91603411815,2025-02-15 07:08:09,1331,TOWER-4475,outbound,busy,91325719509,Invalid number,,,,True
91446159772,91313900839,2025-02-13 18:18:05,896,TOWER-8962,outbound,busy,91446159772,Invalid number,,,,True
91367415202,91107373761,2025-02-05 10:00:41,1648,TOWER-2646,inbound,failed,91367415202,Invalid number,,,,True
91691578554,91843877383,2025-02-20 05:55:16,771,TOWER-8962,outbound,missed,91691578554,Invalid number,,,,True
91734094973,91020818905,2025-02-12 15:09:10,750,TOWER-9804,inbound,missed,91734094973,Invalid number,,,,True
91874870631,91922352744,2025-02-27 14:41:37,1670,TOWER-3368,inbound,missed,91874870631,Invalid number,,,,True
91010423766,91813786686,2025-01-30 06:24:41,137,TOWER-8680,outbound,failed,91010423766,Invalid number,,,,True
91768278949,91313900839,2025-02-19 21:20:52,512,TOWER-7252,inbound,missed,91768278949,Invalid number,,,,True
